"x","y"
1163.2867311721816,718.4096159602595
1059.5138063490097,693.8833135237624
907.4961389383568,657.0620173672946
754.7763932022501,616.5527864045
611.4926058774098,578.0856705873756
492.6683462428423,561.3741734696142
426.55278640450007,531.77639320225
500.40221663348007,493.29702151395475
697.8143046618226,477.4642383454425
797.5,447.00000000000006
939.9999999999991,426.50000000000006
1096.5430942256899,455.20306923302684
1302.583974852831,474.7226499018874
1463.7132688278182,549.5903840397406
1577.477889504361,620.1470429244188
1615.2773500981125,696.583974852831
1580.7763932022501,801.4472135955
1431.499814153255,821.9863687049112
1298.7763932022501,765.4472135955
1222.474341649025,726.8418861169913
1169.5,714.
