"x","y"
798.6464466094066,725.3535533905931
722.6464466094066,716.6464466094069
665.4772399890176,726.149137496568
513.5025589556727,747.0505213560645
485.7142857142853,722.9285714285716
641.5970590935545,646.2960382169804
827.6158893602013,545.6799078001677
1013.4702769498458,450.83017776811124
1118.4992301766026,401.97226499018876
1212.4472135955,373.2236067977498
1308.7427521222862,307.4287464628563
1409.5712535371438,252.2572478777138
1549.6464466094067,252.64644660940675
1596.8143046618231,343.46423834544277
1539.5097096621544,455.09805806756856
1419.3200921998323,572.6158893602013
1241.4472135955,651.7763932022499
1104.343311766482,686.6364934237251
1003.9999999999999,711.5
901.5008345971651,730.0288773373541
813.3535533905932,731.3535533905932
