"game_id","row_idx","col_idx","total_idx","play_idx","poss_status","sim_pos_status","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10"
1,1,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0
1,1,1,2,2,0,0,0,1,0,1,1,0,1,0,0,0
1,1,1,3,3,-1,-1,0,0,-1,0,-1,0,0,0,-1,0
1,1,1,4,4,0,1,1,1,0,1,1,0,1,0,1,0
1,1,1,5,5,-1,0,-1,0,-1,-1,-1,0,-1,0,0,0
1,1,1,6,6,0,1,1,0,1,0,1,0,0,1,1,0
1,1,1,7,7,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
1,1,1,8,8,0,0,1,1,1,0,1,1,0,1,1,0
1,1,1,9,9,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1
1,1,1,10,10,0,0,0,1,0,0,0,0,1,0,1,0
1,1,1,11,11,-1,0,0,-1,0,-1,0,0,-1,0,-1,-1
1,1,1,12,12,0,1,1,1,0,0,0,1,1,0,0,1
1,1,1,13,13,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1
1,1,1,14,14,0,0,0,0,1,0,0,0,1,1,0,1
1,1,1,15,15,0,0,-1,-1,-1,0,-1,0,-1,-1,0,-1
1,1,1,16,16,1,1,0,0,1,0,1,0,0,0,0,0
1,1,1,17,17,0,-1,0,0,0,0,0,0,0,0,0,0
1,1,1,18,18,0,0,0,0,1,1,0,1,0,1,0,1
1,1,1,19,19,0,0,0,0,0,0,-1,0,0,0,-1,0
1,1,1,20,20,0,1,0,1,1,0,1,0,0,0,1,0
1,1,1,21,21,-1,0,-1,0,0,0,-1,0,-1,0,-1,-1
1,1,1,22,22,0,0,0,0,0,1,0,1,0,0,1,0
1,1,1,23,23,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1
1,1,1,24,24,0,0,0,1,1,0,1,1,0,1,1,1
1,1,1,25,25,0,0,0,-1,0,0,-1,0,-1,0,0,-1
1,1,1,26,26,1,1,1,0,1,1,0,0,1,1,1,0
1,1,1,27,27,0,0,-1,0,0,0,-1,-1,0,0,0,-1
1,1,1,28,28,0,1,1,0,1,1,1,1,1,1,1,0
1,1,1,29,29,-1,0,0,-1,0,0,0,0,0,0,0,-1
1,1,1,30,30,0,1,1,0,0,0,0,0,1,1,1,0
1,1,1,31,31,-1,0,0,-1,0,0,-1,0,0,0,-1,0
1,1,1,32,32,0,0,1,0,0,1,1,0,1,0,1,0
1,1,1,33,33,0,0,0,0,0,0,0,-1,0,0,0,0
1,1,1,34,34,0,1,1,1,1,1,0,0,0,0,1,0
1,1,1,35,35,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0
1,1,1,36,36,0,0,0,1,0,0,0,1,1,1,1,0
1,1,1,37,37,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1
1,1,1,38,38,0,1,1,1,0,0,1,0,1,0,1,0
1,1,1,39,39,0,-1,0,0,-1,0,0,-1,0,-1,-1,-1
1,1,1,40,40,1,0,0,0,1,0,1,1,1,0,0,0
1,1,1,41,41,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,0
1,1,1,42,42,1,0,0,1,0,0,0,0,1,1,1,0
1,1,1,43,43,0,-1,0,-1,-1,0,0,0,0,0,0,0
1,1,1,44,44,0,0,0,0,0,1,1,0,1,1,1,1
1,1,1,45,45,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1
1,1,1,46,46,1,1,1,1,1,0,0,1,0,1,0,0
1,1,1,47,47,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1
1,1,1,48,48,1,1,0,1,0,0,0,0,0,0,1,1
1,1,1,49,49,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,-1
1,1,1,50,50,1,1,0,0,0,1,0,0,1,1,0,0
1,1,1,51,51,0,0,-1,-1,-1,0,-1,-1,-1,0,0,0
1,1,1,52,52,0,1,0,1,1,0,1,1,0,0,1,1
1,1,1,53,53,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,54,54,0,0,0,1,0,1,1,1,1,1,0,0
1,1,1,55,55,0,-1,-1,0,-1,0,0,0,-1,-1,0,0
1,1,1,56,56,1,0,0,0,0,1,0,1,0,0,0,0
1,1,1,57,57,0,-1,0,0,-1,-1,0,-1,-1,-1,-1,0
1,1,1,58,58,0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,59,59,-1,0,-1,-1,0,0,-1,0,-1,0,0,0
1,1,1,60,60,1,0,0,1,1,0,1,0,1,0,0,1
1,1,1,61,61,0,-1,0,-1,-1,0,0,-1,0,-1,0,0
1,1,1,62,62,0,1,1,0,0,0,1,1,0,1,1,1
1,1,1,63,63,0,-1,-1,0,-1,0,0,-1,0,0,-1,0
1,1,1,64,64,1,0,1,0,1,1,1,0,0,0,1,1
1,1,1,65,65,0,0,0,-1,0,-1,-1,-1,0,-1,-1,0
1,1,1,66,66,0,1,1,1,0,0,1,1,1,1,0,1
1,1,1,67,67,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0
1,1,1,68,68,0,0,0,0,1,0,1,0,0,0,1,1
1,1,1,69,69,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1
1,1,1,70,70,1,0,0,0,0,0,1,1,1,0,1,1
1,1,1,71,71,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0
1,1,1,72,72,0,1,0,0,1,1,1,0,1,1,0,0
1,1,1,73,73,-1,-1,0,0,-1,0,0,0,-1,-1,-1,-1
1,1,1,74,74,0,0,1,1,0,0,0,0,1,1,0,1
1,1,1,75,75,-1,-1,0,-1,0,-1,0,-1,-1,-1,0,0
1,1,1,76,76,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,77,77,0,0,-1,-1,0,-1,-1,0,-1,0,-1,0
1,1,1,78,78,0,0,0,1,1,1,1,1,0,0,1,0
1,1,1,79,79,-1,0,-1,0,0,0,0,-1,0,-1,0,-1
1,1,1,80,80,1,0,0,0,1,0,1,0,1,1,1,0
1,1,1,81,81,0,0,0,0,0,0,-1,0,-1,0,-1,-1
1,1,1,82,82,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,83,83,-1,-1,0,-1,0,0,0,-1,0,0,0,-1
1,1,1,84,84,1,1,0,0,0,0,0,0,0,0,1,1
1,1,1,85,85,-1,0,-1,0,0,0,0,0,-1,0,0,0
1,1,1,86,86,0,0,0,1,1,1,0,1,0,0,0,1
1,1,1,87,87,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1
1,1,1,88,88,1,1,1,1,1,1,0,0,1,1,1,1
1,1,1,89,89,0,-1,-1,0,-1,-1,0,0,0,0,0,-1
1,1,1,90,90,1,1,1,0,0,1,0,0,0,1,0,1
1,1,1,91,91,0,0,0,0,0,-1,-1,-1,0,-1,0,0
1,1,1,92,92,0,0,1,0,1,0,0,0,1,1,0,1
1,1,1,93,93,0,0,0,-1,-1,-1,0,-1,-1,0,-1,-1
1,1,1,94,94,1,1,1,1,0,1,0,1,0,0,1,0
1,1,1,95,95,-1,0,0,-1,0,-1,0,-1,-1,0,0,-1
1,1,1,96,96,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,97,97,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1
1,1,1,98,98,0,0,1,0,1,0,1,0,0,1,0,0
1,1,1,99,99,-1,-1,0,0,0,0,0,0,0,-1,0,0
1,1,1,100,100,1,1,0,1,1,1,0,0,0,0,1,0
1,1,1,101,101,0,0,0,-1,0,0,-1,-1,-1,0,0,0
1,1,1,102,102,0,0,1,0,1,0,1,0,0,1,1,1
1,1,1,103,103,0,0,-1,0,0,-1,-1,-1,0,0,-1,-1
1,1,1,104,104,0,0,0,1,1,1,0,1,1,0,0,1
1,1,1,105,105,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1
1,1,1,106,106,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,107,107,0,0,-1,0,0,-1,0,-1,-1,0,0,0
1,1,1,108,108,0,0,1,0,1,1,1,0,0,0,1,0
1,1,1,109,109,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1
1,1,1,110,110,0,1,0,1,1,0,0,0,1,1,0,0
1,1,1,111,111,0,0,-1,0,-1,0,0,0,-1,-1,0,0
1,1,1,112,112,0,1,0,0,1,1,0,1,0,0,1,1
1,1,1,113,113,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0
2,1,2,114,1,0,0,1,0,0,1,0,0,0,0,1,1
2,1,2,115,2,0,0,-1,-1,0,-1,-1,0,0,-1,-1,-1
2,1,2,116,3,0,1,1,0,1,0,0,1,0,0,1,1
2,1,2,117,4,-1,0,0,-1,-1,-1,-1,-1,0,0,0,-1
2,1,2,118,5,0,0,1,0,1,0,0,0,1,1,0,0
2,1,2,119,6,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,-1
2,1,2,120,7,1,1,0,1,0,1,0,1,1,0,0,0
2,1,2,121,8,0,-1,0,-1,-1,-1,0,0,0,-1,0,0
2,1,2,122,9,0,0,0,1,1,1,1,1,1,0,0,0
2,1,2,123,10,0,-1,-1,0,-1,-1,0,-1,0,0,0,-1
2,1,2,124,11,1,0,1,0,1,0,1,1,0,1,0,0
2,1,2,125,12,0,-1,0,0,-1,0,-1,-1,-1,-1,0,0
2,1,2,126,13,1,0,0,0,1,0,1,0,0,1,1,0
2,1,2,127,14,-1,-1,-1,0,-1,-1,0,-1,0,0,0,0
2,1,2,128,15,0,1,1,1,1,0,1,1,1,1,0,0
2,1,2,129,16,-1,0,-1,-1,0,0,-1,0,-1,-1,-1,-1
2,1,2,130,17,1,0,0,0,1,0,1,1,0,1,1,1
2,1,2,131,18,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1
2,1,2,132,19,0,0,1,0,1,0,1,0,0,1,1,1
2,1,2,133,20,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1
2,1,2,134,21,1,0,1,0,1,0,0,0,1,0,0,0
2,1,2,135,22,0,-1,0,0,0,-1,-1,0,0,-1,-1,0
2,1,2,136,23,0,1,0,1,0,0,1,1,1,0,1,0
2,1,2,137,24,-1,0,0,0,-1,0,-1,-1,0,0,-1,-1
2,1,2,138,25,0,1,0,0,1,0,1,0,0,0,0,0
2,1,2,139,26,0,0,-1,0,0,-1,-1,0,0,0,-1,-1
2,1,2,140,27,1,0,1,0,0,1,1,0,1,1,1,1
2,1,2,141,28,0,0,-1,-1,-1,0,0,-1,-1,0,0,0
2,1,2,142,29,0,1,0,1,0,1,1,0,0,1,0,1
2,1,2,143,30,0,-1,0,-1,-1,-1,0,-1,-1,0,0,0
2,1,2,144,31,1,1,1,1,1,0,0,1,1,1,1,0
2,1,2,145,32,0,0,-1,-1,0,0,0,-1,0,-1,-1,-1
2,1,2,146,33,0,1,1,1,0,1,1,0,1,1,0,0
2,1,2,147,34,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0
2,1,2,148,35,0,1,0,0,0,1,1,0,1,0,0,0
2,1,2,149,36,-1,0,0,-1,0,-1,0,-1,0,-1,-1,-1
2,1,2,150,37,1,1,0,1,0,1,0,0,0,0,1,1
2,1,2,151,38,0,-1,0,0,-1,0,0,0,-1,0,-1,0
2,1,2,152,39,1,0,0,1,1,1,0,1,1,1,0,1
2,1,2,153,40,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
2,1,2,154,41,0,0,0,0,1,0,1,0,1,0,1,1
2,1,2,155,42,0,0,-1,0,-1,0,-1,-1,-1,0,0,-1
2,1,2,156,43,0,0,0,0,1,0,0,1,0,0,0,1
2,1,2,157,44,0,0,-1,-1,0,-1,0,0,-1,0,0,-1
2,1,2,158,45,0,0,0,1,1,1,1,1,0,0,1,0
2,1,2,159,46,0,-1,-1,0,0,-1,0,0,0,0,0,0
2,1,2,160,47,0,0,1,1,1,1,0,0,0,0,0,1
2,1,2,161,48,0,0,-1,-1,-1,0,0,-1,0,-1,0,0
2,1,2,162,49,1,1,1,0,0,1,1,0,1,1,0,1
2,1,2,163,50,-1,0,0,-1,0,0,0,-1,-1,0,0,0
2,1,2,164,51,0,0,1,1,0,0,1,0,0,0,0,1
2,1,2,165,52,-1,0,0,-1,0,-1,0,-1,-1,-1,0,-1
2,1,2,166,53,1,1,1,0,1,1,0,0,0,0,0,1
2,1,2,167,54,-1,0,-1,0,-1,-1,-1,-1,0,0,-1,0
2,1,2,168,55,0,1,0,1,1,1,0,1,1,1,1,1
2,1,2,169,56,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
2,1,2,170,57,0,1,0,1,1,1,1,1,1,0,1,1
2,1,2,171,58,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,0
2,1,2,172,59,0,0,1,0,0,1,1,1,0,0,1,0
2,1,2,173,60,0,0,0,-1,-1,0,0,0,-1,-1,0,-1
2,1,2,174,61,1,0,0,0,0,0,1,0,0,1,1,0
2,1,2,175,62,-1,-1,0,0,0,-1,-1,-1,-1,0,0,-1
2,1,2,176,63,0,1,0,0,1,1,0,1,0,0,0,0
2,1,2,177,64,0,0,0,-1,0,0,0,0,0,0,0,0
2,1,2,178,65,1,0,1,0,1,0,1,0,0,1,0,0
2,1,2,179,66,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1
2,1,2,180,67,0,1,1,0,0,1,0,0,1,1,0,0
2,1,2,181,68,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2,1,2,182,69,0,1,0,1,1,1,1,1,1,1,1,1
2,1,2,183,70,-1,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2,1,2,184,71,0,0,1,1,0,0,1,0,0,0,1,0
2,1,2,185,72,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1
2,1,2,186,73,1,0,0,0,1,1,1,1,0,0,1,0
2,1,2,187,74,-1,0,0,0,-1,0,0,-1,0,0,0,0
2,1,2,188,75,0,1,1,0,0,0,0,0,1,1,0,0
2,1,2,189,76,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1
2,1,2,190,77,0,0,1,1,1,1,1,1,0,1,0,1
2,1,2,191,78,0,-1,0,0,-1,0,0,0,-1,0,0,-1
2,1,2,192,79,0,1,0,1,0,0,1,1,0,0,1,1
2,1,2,193,80,0,-1,-1,0,0,0,0,-1,0,0,-1,0
2,1,2,194,81,0,1,1,0,1,0,1,0,0,1,1,0
2,1,2,195,82,0,-1,-1,0,0,0,0,0,0,0,0,0
2,1,2,196,83,0,0,1,0,0,0,0,0,0,1,1,0
2,1,2,197,84,0,-1,-1,0,-1,0,0,0,0,0,-1,0
2,1,2,198,85,1,0,0,1,1,0,0,0,0,0,0,0
2,1,2,199,86,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1
2,1,2,200,87,1,1,1,1,1,0,0,0,1,0,1,1
2,1,2,201,88,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1
2,1,2,202,89,0,0,1,1,1,0,1,0,1,0,0,0
2,1,2,203,90,0,-1,0,0,0,0,-1,-1,0,-1,0,0
2,1,2,204,91,1,1,0,1,1,1,0,1,1,0,0,1
2,1,2,205,92,0,0,-1,0,0,0,-1,0,-1,-1,0,0
2,1,2,206,93,0,1,0,0,1,1,1,1,1,1,0,1
2,1,2,207,94,-1,0,0,0,0,0,-1,-1,-1,0,-1,0
2,1,2,208,95,0,0,1,0,0,0,1,1,1,1,0,1
2,1,2,209,96,0,-1,0,0,0,0,-1,0,-1,0,-1,0
2,1,2,210,97,1,0,0,1,1,0,0,1,0,0,0,0
2,1,2,211,98,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1
2,1,2,212,99,0,0,0,1,1,1,0,0,1,1,0,1
2,1,2,213,100,0,0,0,-1,-1,0,-1,-1,0,0,0,-1
2,1,2,214,101,0,1,0,1,0,0,1,0,0,1,0,0
2,1,2,215,102,0,-1,-1,0,0,-1,0,0,0,0,-1,-1
2,1,2,216,103,0,0,1,0,1,1,1,1,1,1,0,0
2,1,2,217,104,0,-1,0,0,0,-1,-1,0,-1,-1,-1,-1
2,1,2,218,105,0,0,1,0,1,0,0,1,0,0,1,0
2,1,2,219,106,0,-1,0,0,0,-1,0,-1,-1,-1,0,-1
2,1,2,220,107,1,1,1,0,1,0,1,1,0,0,0,0
2,1,2,221,108,-1,0,-1,0,0,0,-1,-1,0,0,0,-1
2,1,2,222,109,0,0,1,1,1,1,0,1,1,1,1,1
2,1,2,223,110,0,0,-1,-1,0,-1,0,-1,-1,0,-1,0
2,1,2,224,111,1,0,0,0,1,0,1,0,0,0,0,0
2,1,2,225,112,-1,0,0,-1,0,0,0,0,-1,-1,0,0
2,1,2,226,113,0,1,1,0,0,1,1,1,1,1,1,1
2,1,2,227,114,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0
2,1,2,228,115,1,0,0,0,1,0,1,0,0,1,0,1
2,1,2,229,116,0,-1,0,-1,-1,0,-1,-1,0,0,0,-1
2,1,2,230,117,0,1,0,0,0,0,1,1,0,0,0,1
2,1,2,231,118,-1,-1,-1,0,0,-1,0,-1,0,-1,0,-1
2,1,2,232,119,1,0,0,1,1,1,0,0,0,0,1,1
2,1,2,233,120,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2,1,2,234,121,1,0,0,1,0,0,1,1,0,0,1,1
2,1,2,235,122,0,0,0,-1,0,-1,-1,0,0,0,0,-1
2,1,2,236,123,1,0,1,1,0,0,1,1,0,0,0,1
2,1,2,237,124,-1,-1,0,0,0,0,-1,-1,0,0,0,0
2,1,2,238,125,1,0,0,1,1,1,1,1,1,1,1,0
2,1,2,239,126,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0
2,1,2,240,127,0,0,1,0,0,1,0,0,1,1,1,0
3,1,3,241,1,0,1,0,0,0,1,1,0,1,0,1,1
3,1,3,242,2,-1,-1,0,-1,0,0,0,0,0,0,-1,0
3,1,3,243,3,1,0,0,1,0,1,1,0,1,0,1,0
3,1,3,244,4,0,0,-1,0,0,-1,0,-1,-1,-1,0,0
3,1,3,245,5,0,1,1,1,0,0,0,1,0,0,0,1
3,1,3,246,6,-1,0,-1,0,0,0,0,-1,-1,0,0,0
3,1,3,247,7,1,1,1,0,1,0,1,0,0,0,1,1
3,1,3,248,8,0,-1,0,0,0,-1,-1,-1,0,0,0,-1
3,1,3,249,9,0,1,0,0,1,1,1,0,1,1,1,0
3,1,3,250,10,0,-1,0,-1,0,-1,0,0,0,0,0,-1
3,1,3,251,11,0,0,0,0,1,1,1,0,1,0,0,0
3,1,3,252,12,0,-1,0,0,-1,-1,-1,0,-1,0,0,0
3,1,3,253,13,0,1,1,1,0,0,1,1,1,1,1,0
3,1,3,254,14,0,0,-1,-1,0,0,0,0,-1,0,0,0
3,1,3,255,15,1,1,0,0,0,0,0,0,0,0,1,1
3,1,3,256,16,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1
3,1,3,257,17,1,1,0,0,0,0,0,0,1,1,0,0
3,1,3,258,18,0,0,0,-1,0,-1,0,0,-1,-1,0,-1
3,1,3,259,19,0,0,1,0,0,0,0,1,1,0,1,1
3,1,3,260,20,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0
3,1,3,261,21,1,0,0,1,1,1,0,1,0,0,0,1
3,1,3,262,22,0,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
3,1,3,263,23,0,1,1,0,1,1,0,0,0,1,0,1
3,1,3,264,24,-1,0,0,0,-1,0,-1,-1,0,0,0,0
3,1,3,265,25,1,0,0,0,0,1,0,0,1,1,1,1
3,1,3,266,26,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1
3,1,3,267,27,0,0,0,0,1,1,0,0,0,0,0,0
3,1,3,268,28,0,0,0,-1,0,0,0,0,-1,-1,0,-1
3,1,3,269,29,0,1,0,0,0,0,1,0,1,0,0,0
3,1,3,270,30,0,0,0,0,-1,0,0,-1,0,0,0,-1
3,1,3,271,31,0,0,0,0,1,0,0,0,1,0,1,1
3,1,3,272,32,0,0,-1,0,-1,0,-1,-1,-1,-1,0,0
3,1,3,273,33,1,1,0,0,0,1,0,1,0,0,0,0
3,1,3,274,34,-1,-1,0,0,0,-1,-1,0,0,-1,0,0
3,1,3,275,35,0,0,1,0,0,1,0,1,0,1,0,0
3,1,3,276,36,-1,0,0,-1,-1,-1,-1,0,0,0,-1,0
3,1,3,277,37,0,0,0,1,0,0,0,0,0,0,0,0
3,1,3,278,38,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,0
3,1,3,279,39,0,0,0,0,0,1,1,0,1,1,0,1
3,1,3,280,40,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1
3,1,3,281,41,1,1,0,0,1,1,1,1,1,0,1,1
3,1,3,282,42,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0
3,1,3,283,43,0,1,0,1,0,0,0,0,1,0,0,0
3,1,3,284,44,-1,0,-1,0,0,-1,0,-1,0,0,0,0
3,1,3,285,45,1,1,1,0,0,1,0,0,1,0,0,1
3,1,3,286,46,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1
3,1,3,287,47,0,0,0,0,0,0,0,0,1,1,1,0
3,1,3,288,48,0,0,0,0,-1,0,0,0,-1,0,-1,0
3,1,3,289,49,1,0,0,0,1,0,1,0,0,0,0,1
3,1,3,290,50,0,-1,0,-1,0,-1,0,-1,0,0,0,-1
3,1,3,291,51,0,1,1,1,0,0,0,1,0,1,1,0
3,1,3,292,52,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1
3,1,3,293,53,0,0,1,0,0,1,0,0,0,0,0,1
3,1,3,294,54,0,0,0,-1,0,-1,0,0,-1,0,0,-1
3,1,3,295,55,0,0,0,0,1,0,1,1,0,1,0,0
3,1,3,296,56,-1,0,0,0,0,-1,0,-1,-1,-1,0,0
3,1,3,297,57,0,0,0,0,0,0,0,1,0,1,1,0
3,1,3,298,58,-1,-1,0,-1,-1,-1,0,0,0,0,0,0
3,1,3,299,59,0,0,0,1,1,1,0,1,1,1,1,0
3,1,3,300,60,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0
3,1,3,301,61,1,1,0,1,1,0,1,0,1,0,1,0
3,1,3,302,62,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1
3,1,3,303,63,1,0,1,1,1,1,0,0,1,0,1,0
3,1,3,304,64,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1
3,1,3,305,65,0,0,1,1,0,1,1,1,0,0,0,1
3,1,3,306,66,-1,-1,-1,-1,-1,0,0,0,0,-1,0,-1
3,1,3,307,67,1,0,1,1,1,1,1,0,1,0,0,1
3,1,3,308,68,0,-1,-1,-1,-1,0,0,0,0,0,0,0
3,1,3,309,69,0,0,0,1,1,1,0,1,0,1,1,0
3,1,3,310,70,-1,0,-1,0,0,-1,0,0,0,0,0,0
3,1,3,311,71,1,1,1,0,1,1,0,0,1,0,1,1
3,1,3,312,72,0,-1,0,0,0,-1,-1,-1,0,-1,-1,0
3,1,3,313,73,0,1,0,0,0,0,1,1,0,1,0,0
3,1,3,314,74,0,0,-1,0,-1,-1,-1,0,0,0,0,-1
3,1,3,315,75,0,1,0,0,1,1,0,0,0,0,0,1
3,1,3,316,76,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1
3,1,3,317,77,0,1,0,0,0,1,1,1,1,1,1,0
3,1,3,318,78,0,0,-1,0,0,0,-1,0,0,-1,0,0
3,1,3,319,79,0,0,0,1,0,1,1,0,0,1,1,0
3,1,3,320,80,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1
3,1,3,321,81,0,0,0,1,1,0,1,0,0,1,0,1
3,1,3,322,82,-1,-1,0,-1,-1,-1,-1,0,0,0,0,-1
3,1,3,323,83,0,0,1,1,0,0,0,1,0,1,0,0
3,1,3,324,84,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1
3,1,3,325,85,0,0,0,0,0,0,1,1,0,1,0,1
3,1,3,326,86,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
3,1,3,327,87,1,0,0,0,1,0,1,1,0,0,1,0
3,1,3,328,88,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0
3,1,3,329,89,1,0,0,0,0,1,1,1,0,0,0,1
3,1,3,330,90,-1,0,-1,0,-1,0,-1,-1,0,0,-1,-1
3,1,3,331,91,1,1,1,1,0,1,0,0,1,1,0,1
3,1,3,332,92,-1,0,-1,0,-1,0,0,0,0,0,-1,-1
3,1,3,333,93,1,1,0,0,0,1,1,0,1,0,1,1
3,1,3,334,94,-1,0,-1,-1,0,0,0,0,0,0,0,-1
3,1,3,335,95,0,0,0,1,0,0,0,1,1,0,1,0
3,1,3,336,96,-1,-1,0,-1,-1,0,0,0,0,0,-1,-1
3,1,3,337,97,1,0,0,0,1,1,0,1,1,1,1,0
3,1,3,338,98,-1,-1,0,0,0,-1,0,0,-1,0,-1,-1
3,1,3,339,99,0,0,0,0,0,0,1,1,1,0,0,1
3,1,3,340,100,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0
3,1,3,341,101,0,0,1,1,1,0,1,0,0,1,1,0
3,1,3,342,102,0,-1,0,0,0,-1,-1,-1,-1,-1,0,-1
3,1,3,343,103,0,1,1,0,0,1,1,1,0,0,1,1
3,1,3,344,104,-1,-1,0,-1,0,-1,-1,0,0,-1,-1,-1
3,1,3,345,105,1,1,0,0,1,1,0,0,1,1,0,1
3,1,3,346,106,-1,0,-1,0,0,-1,0,0,0,-1,-1,-1
3,1,3,347,107,1,1,0,0,0,0,0,1,1,1,0,0
3,1,3,348,108,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1
3,1,3,349,109,0,0,0,0,1,0,0,0,1,1,0,1
3,1,3,350,110,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0
3,1,3,351,111,1,0,0,1,0,1,1,1,1,0,1,0
3,1,3,352,112,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1
3,1,3,353,113,0,0,0,0,1,1,1,1,0,0,1,0
3,1,3,354,114,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1
3,1,3,355,115,1,0,0,1,0,1,0,1,1,0,1,0
3,1,3,356,116,0,-1,0,0,-1,-1,-1,0,-1,-1,0,0
3,1,3,357,117,1,1,0,1,1,0,1,0,1,1,0,1
3,1,3,358,118,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
4,1,4,359,1,0,1,0,1,0,0,0,1,0,0,1,0
4,1,4,360,2,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1
4,1,4,361,3,0,0,1,0,1,0,0,0,0,1,0,1
4,1,4,362,4,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,0
4,1,4,363,5,0,0,1,0,0,1,0,1,1,1,1,0
4,1,4,364,6,-1,0,-1,-1,0,0,-1,-1,0,0,0,0
4,1,4,365,7,1,1,1,1,0,1,1,1,1,1,1,0
4,1,4,366,8,-1,-1,0,0,-1,0,-1,-1,0,-1,0,0
4,1,4,367,9,1,1,0,0,1,1,0,1,1,0,1,1
4,1,4,368,10,0,0,0,-1,-1,0,-1,0,-1,-1,0,-1
4,1,4,369,11,1,1,0,1,0,1,0,0,1,0,1,0
4,1,4,370,12,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
4,1,4,371,13,1,1,1,1,0,1,0,0,0,0,1,0
4,1,4,372,14,-1,0,-1,-1,0,0,0,-1,0,0,0,0
4,1,4,373,15,0,0,1,1,0,0,1,0,0,0,0,1
4,1,4,374,16,-1,0,-1,-1,0,-1,-1,-1,0,-1,0,-1
4,1,4,375,17,0,1,1,1,0,0,0,0,1,1,0,1
4,1,4,376,18,-1,-1,0,0,0,-1,0,0,0,0,-1,0
4,1,4,377,19,0,1,1,0,1,0,1,1,1,1,0,1
