898.5527864045,487.22360679775
834.4524093511006,536.7871014818353
794.1755617207941,626.5318354112154
752.493196961916,729.917800506347
671.2999999999998,826.5999999999999
555.,819.5
514.5858582934359,743.7198453161482
557.3391400513661,599.3674017223142
612.7226499018874,484.4160251471689
690.2773500981123,380.41602514716914
786.9999999999995,305.40000000000026
907.7350005299986,223.4239991520027
1112.4941858488253,144.92397140787304
1339.417708541122,119.72519174926187
1532.2572478777138,145.42874646285625
1509.4681645887845,188.82443827920576
1402.000000000001,229.5
1248.5421779849044,265.20099503101756
1137.3762883473535,323.6707476960657
997.3489323634552,410.64188520592757
904.6666666666666,484.1666666666668
